Product Name,Color,Product URL,Unique Color ID,Scraped Available Sizes,Scraped Image URL,Price Before,Price After
JUNO KNIT LOUNGE SHORTS,ONE_COLOR,https://thefrankieshop.com/products/juno-knit-lounge-shorts-terra-cotta?_pos=70&_fid=040ea74ca&_ss=c&variant=39425694105760,O14E3O12O18,"M",https://cdn.shopify.com/s/files/1/1527/0993/products/juno-knit-lounge-shorts-terra-cotta-shorts-the-frankie-shop-691572.jpg?v=1615888012&width=1380,119 USD,44 USD
JADE KNIT BRALETTE,ONE_COLOR,https://thefrankieshop.com/products/jade-knit-bralette-white-stripe?_pos=71&_fid=040ea74ca&_ss=c&variant=45017704235168,O14E3O12O18,"S, L",https://cdn.shopify.com/s/files/1/1527/0993/files/JADE-KNIT-BRALETTE-WHITE-STRIPE-MONICA-2797.jpg?v=1686918404&width=1380,79 USD,45 USD
SASHA WIDE LEG JEANS,ONE_COLOR,https://thefrankieshop.com/products/sasha-wide-leg-jeans-blue-white-stripe?_pos=72&_fid=040ea74ca&_ss=c&variant=47119258484896,O14E3O12O18,"XS, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/SASHA-WIDE-LEG-JEANS-BLUE-WHITE-STRIPE-ANIPHA-202470608_1bc9ef98-3263-419c-9a5c-e3eae0aac5a4.jpg?v=1713344170&width=1380,199 USD,140 USD
TARA LINEN PANTS,ONE_COLOR,https://thefrankieshop.com/products/tara-linen-pants-off-white?_pos=73&_fid=040ea74ca&_ss=c&variant=42285921796256,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/tara-linen-pants-off-white-pants-blossom-268497.jpg?v=1654689203&width=1380,245 USD,172 USD
ANASTASIA SLIT MIDI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/anastasia-slit-midi-skirt-sky?_pos=74&_fid=040ea74ca&_ss=c&variant=45421109280928,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/ANASTASIA-SLIT-MIDI-SKIRT-SKY-7635.jpg?v=1689089488&width=1380,169 USD,102 USD
JEANNE PADDED SHIRT,ONE_COLOR,https://thefrankieshop.com/products/jeanne-padded-shirt-navy-white-stripe?_pos=75&_fid=040ea74ca&_ss=c,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/JEANNE-PADDED-SHIRT-NAVY-WHITE-STRIPE-LUNA-30577_d7ad2678-6392-47c9-ae34-0805c0b92e5f.jpg?v=1698722621&width=1380,127 USD,72 USD
AMARA TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/amara-trousers-khaki?_pos=76&_fid=040ea74ca&_ss=c&variant=47463517225120,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/files/AMARA-TROUSERS-KHAKI-NABILA-34894.jpg?v=1716804639&width=1380,149 USD,105 USD
AIDEN TWILL BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-twill-blazer-light-beige-black-pinstripe?_pos=77&_fid=040ea74ca&_ss=c&variant=47463518470304,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-TWILL-BLAZER-LIGHT-BEIGE-BLACK-PINSTRIPE-ENIOLA-38361.jpg?v=1711700713&width=1380,372 USD,224 USD
SIERRA WIDE LEG TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/sierra-wide-leg-trousers-navy?_pos=78&_fid=040ea74ca&_ss=c&variant=47643475574944,O14E3O12O18,"S, M, L, XL",https://cdn.shopify.com/s/files/1/1527/0993/files/SIERRA-WIDE-LEG-TROUSERS-NAVY-ENIOLA-37422.jpg?v=1713941068&width=1380,249 USD,175 USD
DANY CORDUROY MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/dany-corduroy-mini-skirt-cream?_pos=79&_fid=040ea74ca&_ss=c&variant=42790823002272,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/DanyCorduroyBlazer-Cream-DanyCorduroyMiniSkirt-Cream-Keyla-27oct-17251_4.jpg?v=1672823101&width=1380,120 USD,61 USD
TANSY PLEATED TWILL TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/tansy-pleated-twill-trousers-camel?_pos=80&_fid=040ea74ca&_ss=c&variant=43375469133984,O14E3O12O18,"XS, S, M, XL",https://cdn.shopify.com/s/files/1/1527/0993/files/TANSY-PLEATED-TWILL-TROUSERS-CAMEL-KRISTIN-33050.jpg?v=1690962220&width=1380,391 USD,121 USD
GLORIA SEQUINS ONE SHOULDER DRESS,ONE_COLOR,https://thefrankieshop.com/products/gloria-sequins-one-shoulder-dress-cream?_pos=81&_fid=040ea74ca&_ss=c&variant=43060215775392,O14E3O12O18,"XS, S, M",https://cdn.shopify.com/s/files/1/1527/0993/products/GLORIASEQUINSONESHOULDERDRESS-CREAM-kristin-31183.jpg?v=1684742893&width=1380,230 USD,74 USD
PERNILLE FAUX LEATHER PANTS,ONE_COLOR,https://thefrankieshop.com/products/pernille-faux-leather-pants-bottle-green?_pos=82&_fid=040ea74ca&_ss=c&variant=42732478759072,O14E3O12O18,"XL",https://cdn.shopify.com/s/files/1/1527/0993/products/20220909_FRANKIE_SHOT-33_1777-1.jpg?v=1667252424&width=1380,340 USD,123 USD
WALKER TWILL TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/walker-twill-trousers-navy?_pos=83&_fid=040ea74ca&_ss=c&variant=41472058622112,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/walker-twill-trousers-navy-pants-angelo-311263.jpg?v=1639495835&width=1380,138 USD,67 USD
GEORGINA WOOL BLEND PANTS,ONE_COLOR,https://thefrankieshop.com/products/georgina-wool-blend-pants-navy?_pos=84&_fid=040ea74ca&_ss=c&variant=42044096774304,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/georgina-wool-blend-pants-navy-pants-blossom-349697.jpg?v=1651476534&width=1380,219 USD,112 USD
DANA MIDI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/dana-midi-skirt-grey?_pos=85&_fid=040ea74ca&_ss=c&variant=47463521026208,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/files/DANA-COTTON-MIDI-SKIRT-GREY-LUNA-31333.jpg?v=1720428657&width=1380,105 USD,74 USD
ALICE TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/alice-trousers-navy?_pos=86&_fid=040ea74ca&_ss=c&variant=42779120205984,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/AliceBeltedBlazer-Navy-AliceTrousers-Navy-SHOT18_979_1_5a7d939b-0464-41a7-9159-bcfb865e363b.jpg?v=1696956562&width=1380,162 USD,92 USD
LUI OXFORD BOXER SHORTS,ONE_COLOR,https://thefrankieshop.com/products/lui-oxford-boxer-shorts-light-blue-black-stripe?_pos=87&_fid=040ea74ca&_ss=c&variant=43374807253152,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/LUI-OXFORD-BOXER-SHORTS-LIGHT-BLUE_BLACK-STRIPE-KRISTIN-32176.jpg?v=1686642653&width=1380,134 USD,81 USD
ABIGAIL SIDE SLIT MAXI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/abigail-side-slit-maxi-skirt-navy?_pos=88&_fid=040ea74ca&_ss=c&variant=46936202346656,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/ABIGAIL-SIDE-SLIT-MAXI-SKIRT-NAVY-MARIE-28883.jpg?v=1717708380&width=1380,115 USD,69 USD
CORINNE BELTED PANTS,ONE_COLOR,https://thefrankieshop.com/products/corinne-belted-pants-cream?_pos=89&_fid=040ea74ca&_ss=c&variant=48981254439072,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/CORINNE-BELTED-PANTS-CREAM-ANIPHA-202469115.jpg?v=1712155235&width=1380,208 USD,125 USD
KIRA WIDE PANTS,ONE_COLOR,https://thefrankieshop.com/products/kira-wide-pants-beige?_pos=90&_fid=040ea74ca&_ss=c&variant=42906799407264,O14E3O12O18,"M",https://cdn.shopify.com/s/files/1/1527/0993/products/KiraWidePants-Beige-Danielle-20654_1.jpg?v=1672826659&width=1380,249 USD,175 USD
ORION FAUX LEATHER BLAZER,ONE_COLOR,https://thefrankieshop.com/products/orion-faux-leather-blazer-cream?_pos=91&_fid=040ea74ca&_ss=c&variant=47119260057760,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/ORION-FAUX-LEATHER-BLAZER-CREAM-SANTANA-19286.jpg?v=1697618043&width=1380,295 USD,207 USD
ANASTASIA TUBE TOP,ONE_COLOR,https://thefrankieshop.com/products/anastasia-tube-top-sky?_pos=92&_fid=040ea74ca&_ss=c&variant=45421108854944,O14E3O12O18,"M/L",https://cdn.shopify.com/s/files/1/1527/0993/files/ANASTASIA-TUBE-TOP-SKY-7647.jpg?v=1689091444&width=1380,99 USD,60 USD
BONNIE CROC-EFFECT PANTS,ONE_COLOR,https://thefrankieshop.com/products/bonnie-croc-effect-pants-blue?_pos=93&_fid=040ea74ca&_ss=c&variant=45573171511456,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/files/BONNIE-CROC-EFFECT-PANTS-BLUE-SHOT-25-XIAODAN-1039.jpg?v=1702306026&width=1380,368 USD,221 USD
CAREY ROUND COLLAR BLAZER,ONE_COLOR,https://thefrankieshop.com/products/carey-round-collar-blazer-brown?_pos=94&_fid=040ea74ca&_ss=c&variant=46934796042400,O14E3O12O18,"XS/S",https://cdn.shopify.com/s/files/1/1527/0993/files/CAREY-ROUND-COLLAR-BLAZER-BROWN-MARIE-17786.jpg?v=1694608565&width=1380,285 USD,171 USD
EMILY CARGO PANTS,ONE_COLOR,https://thefrankieshop.com/products/emily-cargo-pants-white?_pos=95&_fid=040ea74ca&_ss=c&variant=45764338221216,O14E3O12O18,"S, L",https://cdn.shopify.com/s/files/1/1527/0993/files/EMILY-CARGO-PANTS-WHITE-DIPTI-8741.jpg?v=1691584725&width=1380,264 USD,148 USD
CHESTER MINI SLIT SKIRT,ONE_COLOR,https://thefrankieshop.com/products/chester-mini-slit-skirt-grey?_pos=96&_fid=040ea74ca&_ss=c&variant=43038899732640,O14E3O12O18,"M, L, XL",https://cdn.shopify.com/s/files/1/1527/0993/products/Palmirashirt-black-ChesterMiniSlitskirt-grey-Mahany-26jan-34627_4.jpg?v=1680611676&width=1380,99 USD,60 USD
XAVIER BERMUDA DENIM SHORTS,ONE_COLOR,https://thefrankieshop.com/products/xavier-bermuda-denim-shorts-white?_pos=97&_fid=bd7208fa1&_ss=c&variant=47463517094048,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/files/XAVIER-BERMUDA-DENIM-SHORTS-WHITE-ENIOLA-38712.jpg?v=1714468635&width=1380,172 USD,121 USD
MERIT FRONT SLIT PANTS,ONE_COLOR,https://thefrankieshop.com/products/merit-front-slit-pants-black?_pos=98&_fid=bd7208fa1&_ss=c&variant=49504029671584,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/MERIT-FRONT-SLIP-PANTS-BLACK-SANTANA-20859.jpg?v=1716146852&width=1380,145 USD,102 USD
PERNILLE FAUX LEATHER PANTS,ONE_COLOR,https://thefrankieshop.com/products/pernille-faux-leather-pants-burgundy?_pos=99&_fid=bd7208fa1&_ss=c&variant=42732476629152,O14E3O12O18,"XL",https://cdn.shopify.com/s/files/1/1527/0993/products/pernille-faux-leather-pants-burgundy-pants-the-frankie-shop-193044_4b468a1c-8954-43c6-8e4b-e9b950d162b8.jpg?v=1719830545&width=1380,340 USD,123 USD
MERIT FRONT SLIT PANTS,ONE_COLOR,https://thefrankieshop.com/products/merit-front-slit-pants-dark-navy?_pos=100&_fid=bd7208fa1&_ss=c&variant=49504032587936,O14E3O12O18,"S, M, L, XL",https://cdn.shopify.com/s/files/1/1527/0993/files/MERIT-FRONT-SLIT-PANTS-DARK-NAVY-SANTANA-20838.jpg?v=1716146942&width=1380,145 USD,102 USD
ESSIE WOOL CARGO PANTS,ONE_COLOR,https://thefrankieshop.com/products/essie-wool-cargo-pants-light-grey-plaid?_pos=101&_fid=bd7208fa1&_ss=c&variant=46973873848480,O14E3O12O18,"S, L",https://cdn.shopify.com/s/files/1/1527/0993/files/ESSIE-WOOL-CARGO-PANTS-LIGHT-GREY-PLAID-CYNTHIA-39275.jpg?v=1698631938&width=1380,234 USD,164 USD
CORINNE BELTED PANTS,ONE_COLOR,https://thefrankieshop.com/products/corinne-belted-pants-charcoal?_pos=102&_fid=bd7208fa1&_ss=c&variant=48981254013088,O14E3O12O18,"XS, S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/CORINNE-BELTED-PANTS-CHARCOAL-TIANA-63629.jpg?v=1710266819&width=1380,208 USD,125 USD
ABI CROPPED KNIT TOP,ONE_COLOR,https://thefrankieshop.com/products/abi-cropped-knit-top-charcoal?_pos=103&_fid=bd7208fa1&_ss=c,O14E3O12O18,"XS/S, M/L",https://cdn.shopify.com/s/files/1/1527/0993/files/ABI-CROPPED-KNIT-TOP-CHARCOAL-LOANE-12mai-16948_4.jpg?v=1684311403&width=1380,139 USD,84 USD
ROSIE KNIT DRESS,ONE_COLOR,https://thefrankieshop.com/products/rosie-knit-dress-camel?_pos=104&_fid=bd7208fa1&_ss=c&variant=44626311544992,O14E3O12O18,"M/L",https://cdn.shopify.com/s/files/1/1527/0993/files/ROSIE-KNIT-DRESS-CAMEL-Charlotte-28avril-14372_2.jpg?v=1686932629&width=1380,148 USD,89 USD
ESSIE WOOL VEST,ONE_COLOR,https://thefrankieshop.com/products/essie-wool-vest-light-grey-plaid?_pos=105&_fid=bd7208fa1&_ss=c&variant=46973875224736,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/files/ESSIE-WOOL-VEST-LIGHT-GREY-PLAID-CYNTHIA-39324.jpg?v=1698632120&width=1380,209 USD,147 USD
KATE DENIM MINI SHORTS,ONE_COLOR,https://thefrankieshop.com/products/kate-denim-mini-shorts-raw-wash?_pos=106&_fid=bd7208fa1&_ss=c&variant=47463515914400,O14E3O12O18,"M, L, XL",https://cdn.shopify.com/s/files/1/1527/0993/files/KATE-DENIM-MINI-SHORTS-RAW-WASH-ENIOLA-37247.jpg?v=1719486154&width=1380,125 USD,88 USD
EVERLY SATIN VEST,ONE_COLOR,https://thefrankieshop.com/products/everly-satin-vest-black?_pos=107&_fid=bd7208fa1&_ss=c&variant=47463520862368,O14E3O12O18,"XS/S",https://cdn.shopify.com/s/files/1/1527/0993/files/EVERLY-SATIN-VEST-BLACK-IREEN-2257.jpg?v=1701962748&width=1380,235 USD,188 USD
NAIROBI MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/nairobi-mini-skirt-navy-python?_pos=108&_fid=bd7208fa1&_ss=c&variant=43115056824480,O14E3O12O18,"XL",https://cdn.shopify.com/s/files/1/1527/0993/products/NairobiNavyPyhtonSkirtMahany34565.jpg?v=1678293547&width=1380,95 USD,49 USD
DEAN PADDED SHIRT JACKET,ONE_COLOR,https://thefrankieshop.com/products/dean-padded-shirt-jacket-mastic?_pos=109&_fid=bd7208fa1&_ss=c&variant=46805763948704,O14E3O12O18,"XS, S, M",https://cdn.shopify.com/s/files/1/1527/0993/products/MainePaddedShirtJacket-Beige-IMG_7673.jpg?v=1694331216&width=1380,385 USD,139 USD
CALI CROCHET DRESS,ONE_COLOR,https://thefrankieshop.com/products/cali-crochet-dress-black?_pos=110&_fid=bd7208fa1&_ss=c&variant=46109154508960,O14E3O12O18,"M/L",https://cdn.shopify.com/s/files/1/1527/0993/files/CALI-CROCHET-DRESS-BLACK-HANNAH-14100.jpg?v=1691565293&width=1380,119 USD,72 USD
IRENE MAXI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/irene-maxi-skirt-slate-green?_pos=111&_fid=bd7208fa1&_ss=c&variant=45421106692256,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/files/IRENE-MAXI-SKIRT-SLATE-GREEN-8187_d5d60901-6571-4670-85c5-d51445334fab.jpg?v=1689161002&width=1380,145 USD,102 USD
NAOMIE STRING PANTS,ONE_COLOR,https://thefrankieshop.com/products/naomie-string-pants-latte?_pos=112&_fid=bd7208fa1&_ss=c&variant=42665152086176,O14E3O12O18,"S",https://cdn.shopify.com/s/files/1/1527/0993/products/NaomieStringPants-Latte-esin-14048_1_597fdb10-5bc5-4a69-b451-2437fe12bced.jpg?v=1667475400&width=1380,210 USD,89 USD
ALLISON DOUBLE BREASTED BLAZER,ONE_COLOR,https://thefrankieshop.com/products/allison-double-breasted-blazer-brown?_pos=113&_fid=bd7208fa1&_ss=c&variant=47033200804000,O14E3O12O18,"M",https://cdn.shopify.com/s/files/1/1527/0993/files/ALLISON-DOUBLE-BREASTED-BLAZER-BROWN-JULIA-22832.jpg?v=1714154609&width=1380,255 USD,144 USD
LUCE PLEATED PANTS,ONE_COLOR,https://thefrankieshop.com/products/luce-pleated-pants-ginger?_pos=114&_fid=bd7208fa1&_ss=c&variant=42571437441184,O14E3O12O18,"XS",https://cdn.shopify.com/s/files/1/1527/0993/products/luce-pleated-pants-ginger-pants-choi-470344.jpg?v=1663744208&width=1380,135 USD,69 USD
RAISA KNIT TOP,ONE_COLOR,https://thefrankieshop.com/products/raisa-knit-top-custard?_pos=115&_fid=bd7208fa1&_ss=c&variant=40890814202016,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/raisa-knit-top-custard-top-la-terre-178665.jpg?v=1631550759&width=1380,99 USD,36 USD
NARCI CARGO PANTS,ONE_COLOR,https://thefrankieshop.com/products/narci-cargo-pants-brown?_pos=116&_fid=bd7208fa1&_ss=c&variant=47389811245216,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/files/NARCI-CARGO-PANTS-BROWN-MARIE-27807.jpg?v=1698633258&width=1380,175 USD,105 USD
AUSTEN BERMUDA SHORTS,ONE_COLOR,https://thefrankieshop.com/products/austen-bermuda-shorts-light-peach?_pos=117&_fid=bd7208fa1&_ss=c,O14E3O12O18,"XS, S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/AUSTEN-BERMUDA-SHORTS-LIGHT-PEACH-SANTANA-20551.jpg?v=1714468654&width=1380,173 USD,122 USD
HADRIEN ITALIAN RECYCLED CASHMERE SWEATER,ONE_COLOR,https://thefrankieshop.com/products/hadrien-recycled-cashmere-sweater-taupe?_pos=118&_fid=bd7208fa1&_ss=c&variant=41580252299424,O14E3O12O18,"XS/S",https://cdn.shopify.com/s/files/1/1527/0993/products/hadrien-italian-recycled-cashmere-sweater-taupe-sweater-the-frankie-shop-831343.jpg?v=1668765345&width=1380,395 USD,159 USD
AIDEN TWILL BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-twill-blazer-navy-white-pinstripe?_pos=119&_fid=bd7208fa1&_ss=c&variant=47463515324576,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-TWILL-BLAZER-NAVY-WHITE-PINSTRIPE-ENIOLA-38002.jpg?v=1711644913&width=1380,372 USD,224 USD
EMY BLAZER,ONE_COLOR,https://thefrankieshop.com/products/emy-blazer-beige?_pos=120&_fid=bd7208fa1&_ss=c&variant=49733389910176,O14E3O12O18,"XS/S",https://cdn.shopify.com/s/files/1/1527/0993/files/EMY-BLAZER-BEIGE-ANIPHA-202469154.jpg?v=1715077037&width=1380,310 USD,217 USD
MAYA TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/maya-trousers-cream?_pos=121&_fid=bd7208fa1&_ss=c&variant=46529160315040,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/MAYA-TROUSERS-CREAM-SANTANA-19900.jpg?v=1693996702&width=1380,159 USD,90 USD
SOLANGE KNIT PENCIL SKIRT,ONE_COLOR,https://thefrankieshop.com/products/solange-knit-pencil-skirt-mastic?_pos=122&_fid=bd7208fa1&_ss=c&variant=47643467645088,O14E3O12O18,"M",https://cdn.shopify.com/s/files/1/1527/0993/files/SOLANGE-KNIT-PENCIL-SKIRT-WHITE-MARGARITA-60176.jpg?v=1709678217&width=1380,199 USD,140 USD
CHARLOTTE TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/charlotte-trousers-beige?_pos=123&_fid=bd7208fa1&_ss=c&variant=46529158480032,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/CHARLOTTE-TROUSERS-BEIGE-27.jpg?v=1705923595&width=1380,139 USD,84 USD
STINE BLAZER,ONE_COLOR,https://thefrankieshop.com/products/stine-blazer-grey?_pos=124&_fid=bd7208fa1&_ss=c&variant=42864589865120,O14E3O12O18,"M/L",https://cdn.shopify.com/s/files/1/1527/0993/products/StineBlazer-Grey-StinePintuckPants-Grey-Danielle-18822_1.jpg?v=1705597269&width=1380,369 USD,222 USD
ORION FAUX LEATHER MIDI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/orion-faux-leather-midi-skirt-cream?_pos=125&_fid=bd7208fa1&_ss=c&variant=47119259992224,O14E3O12O18,"M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/ORION-FAUX-LEATHER-BLAZER-CREAM-SANTANA-19257_b52892d0-6f79-4941-b557-a7de788aebd6.jpg?v=1697618268&width=1380,178 USD,125 USD
MIRANDA LONG PENCIL SKIRT,ONE_COLOR,https://thefrankieshop.com/products/miranda-long-pencil-skirt-charcoal?_pos=126&_fid=bd7208fa1&_ss=c&variant=48491115544736,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/files/MIRANDA-LONG-PENCIL-SKIRT-CHARCOAL-NABILA-34240.jpg?v=1706107299&width=1380,115 USD,69 USD
ANYA OVERSIZED COAT,ONE_COLOR,https://thefrankieshop.com/products/anya-oversized-coat-camel?_pos=127&_fid=bd7208fa1&_ss=c&variant=42748037365920,O14E3O12O18,"M/L",https://cdn.shopify.com/s/files/1/1527/0993/products/AnyaOversizedCoat-Camel-Danielle-15nov-19821_1.jpg?v=1669634917&width=1380,585 USD,410 USD
LOULOU STUDIO GALLINARA TURTLENECK,ONE_COLOR,https://thefrankieshop.com/products/loulou-studio-gallinara-knitted-turtleneck-ivory?_pos=128&_fid=bd7208fa1&_ss=c&variant=40963306193056,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/loulou-studio-gallinara-turtleneck-ivory-top-loulou-studio-268852.jpg?v=1704214389&width=1380,85 USD,41 USD
EFFIE PLEATED PANTS,ONE_COLOR,https://thefrankieshop.com/products/effie-pleated-pants-khaki?_pos=129&_fid=bd7208fa1&_ss=c&variant=45150737268896,O14E3O12O18,"S",https://cdn.shopify.com/s/files/1/1527/0993/files/EFFIE-PLEATED-PANTS-KHAKI-CHARLOTTE-13810.jpg?v=1690958384&width=1380,199 USD,120 USD
LOW CLASSIC JERSEY SLEEVELESS TOP,ONE_COLOR,https://thefrankieshop.com/products/low-classic-jersey-sleeveless-top-ivory?_pos=130&_fid=bd7208fa1&_ss=c&variant=43444188741792,O14E3O12O18,"M",https://cdn.shopify.com/s/files/1/1527/0993/products/LOW-CLASSIC-JERSEY-SLEEVELESS-TOP-IVORY-ANIA-40108.jpg?v=1681896566&width=1380,95 USD,67 USD
BLAKE MINI PLEATED SKIRT,ONE_COLOR,https://thefrankieshop.com/products/blake-mini-pleated-skirt-khaki?_pos=131&_fid=bd7208fa1&_ss=c&variant=49504033570976,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/BLAKE-PLEATED-MINI-SKIRT-KHAKI-NATY-0533.jpg?v=1713171148&width=1380,228 USD,137 USD
LAYTON WOOL SUIT PANTS,ONE_COLOR,https://thefrankieshop.com/products/layton-wool-suit-pants-navy?_pos=132&_fid=bd7208fa1&_ss=c&variant=42691067642016,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/LaytonWoolSuitPants-Navy-Tais-4oct-11354_1.jpg?v=1669132639&width=1380,250 USD,96 USD
ISLE LINEN MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/isle-linen-mini-skirt-light-blue?_pos=133&_fid=bd7208fa1&_ss=c&variant=42254436860064,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/isle-linen-mini-skirt-light-blue-skirts-the-frankie-shop-942896.jpg?v=1663073918&width=1380,114 USD,56 USD
ISLA TAILORED TROUSERS,ONE_COLOR,https://thefrankieshop.com/products/isla-tailored-trousers-natural?_pos=134&_fid=bd7208fa1&_ss=c&variant=39816194654368,O14E3O12O18,"L",https://cdn.shopify.com/s/files/1/1527/0993/products/isla-tailored-trousers-natural-pants-the-frankie-shop-578689.jpg?v=1663072118&width=1380,229 USD,111 USD
CHRISSIE FAUX LEATHER SHIRT,ONE_COLOR,https://thefrankieshop.com/products/chrissie-faux-leather-shirt-grey?_pos=135&_fid=bd7208fa1&_ss=c&variant=47643465121952,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/CHRISSIE-FAUX-LEATHER-SHIRT-GREY-MARIE-18317.jpg?v=1707218615&width=1380,371 USD,260 USD
AIDEN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-blazer-white?_pos=136&_fid=bd7208fa1&_ss=c&variant=47643472986272,O14E3O12O18,"XS, S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-BLAZER-WHITE-ENOLA-36423.jpg?v=1717169037&width=1380,354 USD,213 USD
BLAKE PLEATED TWILL MINI SKIRT,ONE_COLOR,https://thefrankieshop.com/products/blake-pleated-twill-mini-skirt-navy-white-pinstripe?_pos=137&_fid=bd7208fa1&_ss=c&variant=47463517520032,O14E3O12O18,"S, M, L, XL",https://cdn.shopify.com/s/files/1/1527/0993/files/BLAKE-PLEATED-TWILL-MINI-SKIRT-NAVY-WHITE-PINSTRIPE-WILMARY-1575.jpg?v=1719849560&width=1380,189 USD,114 USD
MICKY CROPPED DENIM BOMBER,ONE_COLOR,https://thefrankieshop.com/products/micky-cropped-denim-bomber-raw-wash?_pos=138&_fid=bd7208fa1&_ss=c&variant=47463513882784,O14E3O12O18,"S, M, L",https://cdn.shopify.com/s/files/1/1527/0993/files/MICKY-CROPPED-DENIM-BOMBER-RAW-WASH-ENIOLA-37029_1.jpg?v=1720171703&width=1380,291 USD,204 USD
JO SATIN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/jo-satin-blazer-deep-teal?_pos=139&_fid=bd7208fa1&_ss=c,O14E3O12O18,"XS/S, M/L",https://cdn.shopify.com/s/files/1/1527/0993/files/JO-SATIN-BLAZER-DEEP-TEAL-IREEN-1002.jpg?v=1702374376&width=1380,235 USD,165 USD
TOLKO PANTS,ONE_COLOR,https://thefrankieshop.com/products/tolko-pants-pale-yellow?_pos=140&_fid=bd7208fa1&_ss=c&variant=41885283582112,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/products/tolko-pants-beige-pants-the-frankie-shop-259997.jpg?v=1671205269&width=1380,128 USD,90 USD
AIDEN BLAZER,ONE_COLOR,https://thefrankieshop.com/products/aiden-blazer-beige?_pos=141&_fid=bd7208fa1&_ss=c&variant=47643473248416,O14E3O12O18,"S, M",https://cdn.shopify.com/s/files/1/1527/0993/files/AIDEN-BLAZER-BEIGE-LIWEN-499.jpg?v=1720110041&width=1380,354 USD,213 USD
